id,location,osm_list
66254,"The purpose of the project is to develop Citra Maja Raya, a real estate project (township development) in the West of Jakarta (in Maja District and Banten Province). Upon completion, the township is expected to house 1.2 million people. Citra Maja Raya is about 1 km from Maja station of Greater Jakarta Commuter Rail.  More detailed locational information can be found at https://www.openstreetmap.org/search?query=-6.328252880776515%2C%20106.39434358465786#map=16/-6.3283/106.3943",['https://www.openstreetmap.org/search?query=-6.328252880776515%2C%20106.39434358465786#map=16/-6.3283/106.3943']
85608,"The purpose of the project is to construct a 1,240 megawatt (MW) coal-fired power station — with two 620MW generators (Unit 1 and Unit 2) — near the Tanjung Enim coal mine in South Sumatra Province (exact coordinates: -3.838679, 103.804133). It also involves the construction of a 45 km transmission line from the power plant to the PLN substation in Muara Enim. More detailed locational information can be found at https://www.openstreetmap.org/search?query=-3.838679%2C%20103.804133#map=16/-3.8387/103.8041 and https://www.google.com/maps/place/3%C2%B050'19.2%22S+103%C2%B048'14.9%22E/@-3.838679,103.804133,17z/data=!3m1!4b1!4m5!3m4!1s0x0:0x0!8m2!3d-3.838679!4d103.804133",['https://www.openstreetmap.org/search?query=-3.838679%2C%20103.804133#map=16/-3.8387/103.8041']
62836,The purpose of the Nam Bi Hydropower Construction Project is to construct a hydroelectric power plant with in Blongngai village within Darkjueng District and Sekong Province. More detailed locational information can be be found at https://www.openstreetmap.org/search?query=15.23565%2C%20107.515959#map=16/15.2356/107.5160 https://www.openstreetmap.org/search?query=15.212256%2C%20107.540761#map=16/15.2123/107.5408 https://geohack.toolforge.org/geohack.php?pagename=Hydropower_in_the_Mekong_River_Basin&amp;params=15.23565_N_107.515959_E_type:waterbody_region:LA&title=Nam+Bi+1+Dam and https://geohack.toolforge.org/geohack.php?pagename=Hydropower_in_the_Mekong_River_Basin&amp;params=15.212256_N_107.540761_E_type:waterbody_region:LA&title=Nam+Bi+2+Damoriginal source link:https://geohack.toolforge.org/geohack.php?pagename=Hydropower_in_the_Mekong_River_Basin&params=15.23565_N_107.515959_E_type:waterbody_region:LA&title=Nam+Bi+1+Dam and https://geohack.toolforge.org/geohack.php?pagename=Hydropower_in_the_Mekong_River_Basin&params=15.212256_N_107.540761_E_type:waterbody_region:LA&title=Nam+Bi+2+Dam,"['https://www.openstreetmap.org/search?query=15.23565%2C%20107.515959#map=16/15.2356/107.5160', 'https://www.openstreetmap.org/search?query=15.212256%2C%20107.540761#map=16/15.2123/107.5408']"
40445,"The purpose of Phase 1 was to construct 20 blocks of apartments for 1,500 households in 8th khoroo of Khan-Uul district (6 km southwest of Ulaanbaatar’s downtown area). More detailed locational information can be found at https://www.openstreetmap.org/search?query=47.908183395588246%2C%20106.93577352700872#map=16/47.9082/106.9358",['https://www.openstreetmap.org/search?query=47.908183395588246%2C%20106.93577352700872#map=16/47.9082/106.9358']
72786,"The purpose of the project was to construct a 1200MW coal-fired power plant — with two, 600MW power generation units (Unit 1 and Unit 2) — in Phuc Thanh/Quang Trung communes, Kinh Môn district, and Hải Dương province (exact locational coordinates: 221.0335, 106.41218). More detailed locational information can be found at https://www.openstreetmap.org/search?query=21.0335%2C%20106.41218#map=16/21.0335/106.4122",['https://www.openstreetmap.org/search?query=21.0335%2C%20106.41218#map=16/21.0335/106.4122']
72787,"The purpose of the project was to construct a 1200MW coal-fired power plant — with two, 600MW power generation units (Unit 1 and Unit 2) — in Phuc Thanh/Quang Trung communes, Kinh Môn district, and Hải Dương province (exact locational coordinates: 221.0335, 106.41218). More detailed locational information can be found at https://www.openstreetmap.org/search?query=21.0335%2C%20106.41218#map=16/21.0335/106.4122",['https://www.openstreetmap.org/search?query=21.0335%2C%20106.41218#map=16/21.0335/106.4122']
72788,"The purpose of the project was to construct a 1200MW coal-fired power plant — with two, 600MW power generation units (Unit 1 and Unit 2) — in Phuc Thanh/Quang Trung communes, Kinh Môn district, and Hải Dương province (exact locational coordinates: 221.0335, 106.41218). More detailed locational information can be found at https://www.openstreetmap.org/search?query=21.0335%2C%20106.41218#map=16/21.0335/106.4122",['https://www.openstreetmap.org/search?query=21.0335%2C%20106.41218#map=16/21.0335/106.4122']
57565,"The Musonda Hydroelectric Power Plant is located in Musonda Falls within Mwense District and Luapula Province. It is a source of power supply to seven districts in the province—namely, Chiengi, Kawambwa, Mwense, Chipili, Chembe, Nchelenge and Samfya. More detailed locational information on the site of the hydroelectric power station can be found at https://www.openstreetmap.org/search?query=Musonda%20Falls%20Hydroelectric%20Power%20Station#map=19/-10.71096/28.80644.",['https://www.openstreetmap.org/search?query=Musonda%20Falls%20Hydroelectric%20Power%20Station#map=19/-10.71096/28.80644.']
67326,"This project involves the development of sports, tourism, housing and trade facilities on a 537 hectares site that is located about 11 kilometers outside the city of Luanda. More detailed locational information can be found at https://www.openstreetmap.org/search?query=Futungo%20de%20Belas#map=12/-8.9117/13.1678.",['https://www.openstreetmap.org/search?query=Futungo%20de%20Belas#map=12/-8.9117/13.1678.']
59460,This project involved the construction of a model Confucius Institute building at Cairo University on the university's campus in the city of Cairo. More detailed locational information can be found at https://www.openstreetmap.org/search?query=30.029679255660536%2C%2031.20571219932965#map=16/30.0297/31.2057,['https://www.openstreetmap.org/search?query=30.029679255660536%2C%2031.20571219932965#map=16/30.0297/31.2057']
57991,"The fourth medical team was stationed at Korle-Bu Teaching Hospital in Accra. More detailed locational information can be found at https://www.openstreetmap.org/search?query=Korle%20Bu%20Teaching%20Hospital#map=12/5.5374/-0.2274 and https://www.google.com/maps/place/Korle+Bu+Teaching+Hospital/@5.5367786,-0.226354,15z/data=!4m2!3m1!1s0x0:0x73b96e60d0bdae26?sa=X&ved=2ahUKEwiRyPrRo4XrAhW6gnIEHUsdD3gQ_BIwFXoECBkQCA.",['https://www.openstreetmap.org/search?query=Korle%20Bu%20Teaching%20Hospital#map=12/5.5374/-0.2274']
62275,"The purpose of this project was to expand a smelter-grade alumina plant and construct a three-unit, 80-MW coal-fired power plant (to power the smelter) in Kendawangan District, Ketapang Regency, West Kalimantan Province (exact locational coordinates: -2.3661823,110.1572717). More detailed locational information can be found at https://www.openstreetmap.org/search?query=-2.3661823%2C110.1572717#map=16/-2.3662/110.1573",['https://www.openstreetmap.org/search?query=-2.3661823%2C110.1572717#map=16/-2.3662/110.1573']
66293,This project supported the largest private car dealership in the port city of Makassar (also known as Ujung Padang) within South Sulawesi Province. More detailed locational information can be found at https://www.openstreetmap.org/search?query=-5.1370957999999955%2C%20119.43914789999998#map=16/-5.1371/119.4391,['https://www.openstreetmap.org/search?query=-5.1370957999999955%2C%20119.43914789999998#map=16/-5.1371/119.4391']
67638,The purpose of this project was to construct a petrochemical complex that is located on a 400-hectare plot of land in the Zeilai (Zilayee) area within the city of ​​Masjed Soleiman and Khuzestan Province.  It is adjacent to Lali Road (Haft Shahidan area) and 11.5 km south of Karun River. More detailed locational information can be found at https://www.openstreetmap.org/search?query=32.18350158115536%2C%2049.04951966906836#map=12/32.1833/49.0495.,['https://www.openstreetmap.org/search?query=32.18350158115536%2C%2049.04951966906836#map=12/32.1833/49.0495.']
62889,"The purpose of the project was to construct two 52MW hydropower stations on the Nam Chiane River — a left branch of the upstream Nam Ngiep River in Xiangkhouang Province. The project stretches from Keosed village in Khoun district, Xieng Khuang Province to Samkothong village in Thathom district, Xaysomboun Province. More detailed locational information can be found at https://www.openstreetmap.org/search?query=19.145395%2C%20103.557259#map=16/19.1454/103.5573 https://geohack.toolforge.org/geohack.php?pagename=Hydropower_in_the_Mekong_River_Basin&amp;params=19.145395_N_103.557259_E_type:waterbody_region:LA&title=Nam+Chian+1+Dam https://www.hobomaps.com/NamChiane1dam.html(original geohack link:https://geohack.toolforge.org/geohack.php?pagename=Hydropower_in_the_Mekong_River_Basin&params=19.145395_N_103.557259_E_type:waterbody_region:LA&title=Nam+Chian+1+Dam )",['https://www.openstreetmap.org/search?query=19.145395%2C%20103.557259#map=16/19.1454/103.5573']
64819,"The purpose of the project was to construct a 23MW hydropower plant on the Xeset river between Saravan and Champassak provinces, about 750 kilometers from Vientiane. The exact locational coordinates of the power plant are 15.342113°N 106.31115°E. Upon completion, the plant was designed to produce 80 million kilowatt hour (kWh) per year. The main components of the project consisted of an inter-basin water transfer system, a dam water retaining system, water diversion, and a power generation and transmission system. More detailed locational information can be found at https://www.openstreetmap.org/search?query=15.342113%2C%20106.31115#map=17/15.34212/106.31115 https://geohack.toolforge.org/geohack.php?pagename=Hydropower_in_the_Mekong_River_Basin&amp;params=15.342113_N_106.31115_E_type:waterbody_region:LA&title=Xeset+3+Dam(original geohack link:https://geohack.toolforge.org/geohack.php?pagename=Hydropower_in_the_Mekong_River_Basin&params=15.342113_N_106.31115_E_type:waterbody_region:LA&title=Xeset+3+Dam)",['https://www.openstreetmap.org/search?query=15.342113%2C%20106.31115#map=17/15.34212/106.31115']
53454,"This project involved the supply of teaching materials to a Technical and Vocational School in the city of Settat. More detailed locational information can be found at https://www.openstreetmap.org/search?query=33.06709400444333%2C%20-7.597444518561046#map=16/33.0671/-7.5974 and https://www.google.com/maps/place/Mohammed+VI+School+of+formation+in+construction+trades/@33.0670063,-7.5975438,19z/data=!4m5!3m4!1s0x0:0x782215c6200abb35!8m2!3d33.0670985!4d-7.5974472.",['https://www.openstreetmap.org/search?query=33.06709400444333%2C%20-7.597444518561046#map=16/33.0671/-7.5974']
64784,"The purpose of the project is to construct a 380MW hydropower plant is in Kalay Township Falam District, Chin State (exact locational coordinates:  22.804356, 93.943248) on the Manipur River, a tributary to the Myittha. More detailed locational information can be found at https://www.openstreetmap.org/search?query=22.804356%2C%2093.943248#map=16/22.8044/93.9432.",['https://www.openstreetmap.org/search?query=22.804356%2C%2093.943248#map=16/22.8044/93.9432.']
72712,"More detailed locational information can be found at https://www.openstreetmap.org/search?query=24.8171474079012%2C%2067.27792519798157#map=15/24.8255/67.2758 and https://www.google.com/maps/place/Lucky+660+Power+Plant/@24.8178193,67.2773002,18z/data=!4m12!1m6!3m5!1s0x3eb3311ddb22615f:0xe76992ce1242e0c!2z2YTaqduMINin2YTbjNqp2bnYsdqpINm-2KfZiNixINqp2YXZvtmG24wgTHVja3kgRWxlY3RyaWMgUG93ZXIgQ29tcGFueQ!8m2!3d24.8171669!4d67.2779252!3m4!1s0x0:0xb4f2c2aab6822a04!8m2!3d24.8177866!4d67.2756873 and",['https://www.openstreetmap.org/search?query=24.8171474079012%2C%2067.27792519798157#map=15/24.8255/67.2758']
66523,"This project will involve the construction of a hydropower station that is located 35 km (22 mi) from Cluj Napoca, on the left bank of the Someşul Cald River Valley in the area near Lake Tarnița and the village of Lăpuștești (within the commune of Râșca). More detailed locational information can be found at https://www.openstreetmap.org/search?query=46.71388530106572%2C%2023.268605633708383#map=18/46.71389/23.26860.",['https://www.openstreetmap.org/search?query=46.71388530106572%2C%2023.268605633708383#map=18/46.71389/23.26860.']
62180,"This project involved the establishment of a China-Cambodia Agricultural Promotion Center in the capital city of Phnom Penh. More detailed locational information can be found at https://www.openstreetmap.org/search?query=11.621012217821175%2C%20104.8407949#map=19/11.62101/104.84079 and https://www.google.com/maps/place/CHINA-+CAMBODIA+AGRICULTURE+PROMOTION+CENTER+%E4%B8%AD-%E6%9F%AC%E5%86%9C%E4%B8%9A%E4%BF%83%E8%BF%9B%E4%B8%AD%E5%BF%83/@11.6209912,104.8407949,15z/data=!4m5!3m4!1s0x0:0xef9071a74d034e8c!8m2!3d11.6209912!4d104.8407949",['https://www.openstreetmap.org/search?query=11.621012217821175%2C%20104.8407949#map=19/11.62101/104.84079']
35008,"The third medical team was stationed at Korle-Bu Teaching Hospital in Accra. More detailed locational information can be found at https://www.openstreetmap.org/search?query=Korle%20Bu%20Teaching%20Hospital#map=12/5.5374/-0.2274 and https://www.google.com/maps/place/Korle+Bu+Teaching+Hospital/@5.5367786,-0.226354,15z/data=!4m2!3m1!1s0x0:0x73b96e60d0bdae26?sa=X&ved=2ahUKEwiRyPrRo4XrAhW6gnIEHUsdD3gQ_BIwFXoECBkQCA.",['https://www.openstreetmap.org/search?query=Korle%20Bu%20Teaching%20Hospital#map=12/5.5374/-0.2274']
58088,"This medical equipment was donated to Korle-Bu Teaching Hospital in Accra. More detailed locational information can be found at https://www.openstreetmap.org/search?query=Korle%20Bu%20Teaching%20Hospital#map=12/5.5374/-0.2274 and https://www.google.com/maps/place/Korle+Bu+Teaching+Hospital/@5.5367786,-0.226354,15z/data=!4m2!3m1!1s0x0:0x73b96e60d0bdae26?sa=X&ved=2ahUKEwiRyPrRo4XrAhW6gnIEHUsdD3gQ_BIwFXoECBkQCA.",['https://www.openstreetmap.org/search?query=Korle%20Bu%20Teaching%20Hospital#map=12/5.5374/-0.2274']
66397,"This project involved the development of new gold mining sites and facilities in Seruyung within East Kalimantan Province (exact locational coordinates: 4° 0' 31' N, 117° 14' 27' E) and in Bakan within North Sulawesi Province (exact locational coordinates: 0° 34' 19' N, 124° 18' 42' E). More detailed locational information can be found at https://www.openstreetmap.org/search?query=4.008621802588277%2C%20117.24083329999999#map=14/4.0086/117.2408 and https://www.openstreetmap.org/search?query=0.571955128301309%2C%20124.31165597116434#map=14/0.5720/124.3117","['https://www.openstreetmap.org/search?query=4.008621802588277%2C%20117.24083329999999#map=14/4.0086/117.2408', 'https://www.openstreetmap.org/search?query=0.571955128301309%2C%20124.31165597116434#map=14/0.5720/124.3117']"
70724,The purpose of the project was to construct a pulp and paper mill in the city of Palembang within Ogan Komering Ilir Regency and South Sumatra Province. More detailed locational information can be found at https://www.openstreetmap.org/search?query=-2.970820366481008%2C%20104.77098205440049#map=19/-2.97082/104.77098,['https://www.openstreetmap.org/search?query=-2.970820366481008%2C%20104.77098205440049#map=19/-2.97082/104.77098']
85372,This cement plant construction project was located near the South Kalimantan-East Kalimantan highway — 30 km from the city of Tanjung — within Tabalong Regency and South Kalimantan Province. More detailed locational information can be found at https://www.openstreetmap.org/search?query=-2.0568993147566625%2C%20115.56543786576063#map=16/-2.0569/115.5654,['https://www.openstreetmap.org/search?query=-2.0568993147566625%2C%20115.56543786576063#map=16/-2.0569/115.5654']
66040,"The purpose of this project was to construct a dam located approximately 45 km southeast of the city of Lordegan, in Chahar Mahal and Bakhtiary province, upstream from the Karun-IV Dam. The locational coordinates of the dam are 31°14′52.51″N 50°58′34.79″E. More detailed locational information can be found at https://geohack.toolforge.org/geohack.php?pagename=Khersan-3_Dam&params=31_14_52.51_N_50_58_34.79_E_type:landmark and https://www.openstreetmap.org/search?query=31%C2%B0%2014%E2%80%B2%2052.51%E2%80%B3%20N%2C%2050%C2%B0%2058%E2%80%B2%2034.79%E2%80%B3%20E#map=16/31.2479/50.9763.",['https://www.openstreetmap.org/search?query=31%C2%B0%2014%E2%80%B2%2052.51%E2%80%B3%20N%2C%2050%C2%B0%2058%E2%80%B2%2034.79%E2%80%B3%20E#map=16/31.2479/50.9763.']
63762,"The purpose of the project is to construct three hydropower stations — the 120MW Nam Ou 2 hydropower station, 240MW Nam Ou 5 hydropower station, and 180MW Nam Ou 6 hydropower station — on the Nam Ou River in Luangprabang Province and Phongsaly Province. The precise locational coordinates of Nam Ou 2 are 20.411698°N 102.472817°E (or east longitude of 102°26’59” and north latitude of 20°23’23”). The precise locational coordinates of Nam Ou 5 are 21.411349°N 102.344263°E. The precise locational coordinates of Nam Ou 6 are 21.411349°N 102.344263°E. More detailed locational information can be found at:https://www.openstreetmap.org/search?query=20.411698%2C%20102.472817#map=16/20.4117/102.4728 https://www.openstreetmap.org/way/472968510 https://geohack.toolforge.org/geohack.php?pagename=Hydropower_in_the_Mekong_River_Basin&amp;params=20.411698_N_102.472817_E_type:waterbody_region:LA&title=Nam+Ou+2+Dam and https://geohack.toolforge.org/geohack.php?pagename=Hydropower_in_the_Mekong_River_Basin&amp;params=21.411349_N_102.344263_E_type:waterbody_region:LA&title=Nam+Ou+5+Dam and https://geohack.toolforge.org/geohack.php?pagename=Hydropower_in_the_Mekong_River_Basin&amp;params=21.411349_N_102.344263_E_type:waterbody_region:LA&title=Nam+Ou+6+Dam(original geohack links:https://geohack.toolforge.org/geohack.php?pagename=Hydropower_in_the_Mekong_River_Basin&params=20.411698_N_102.472817_E_type:waterbody_region:LA&title=Nam+Ou+2+Dam and https://geohack.toolforge.org/geohack.php?pagename=Hydropower_in_the_Mekong_River_Basin&params=21.411349_N_102.344263_E_type:waterbody_region:LA&title=Nam+Ou+5+Dam and https://geohack.toolforge.org/geohack.php?pagename=Hydropower_in_the_Mekong_River_Basin&params=21.411349_N_102.344263_E_type:waterbody_region:LA&title=Nam+Ou+6+Dam)","['at:https://www.openstreetmap.org/search?query=20.411698%2C%20102.472817#map=16/20.4117/102.4728', 'https://www.openstreetmap.org/way/472968510']"
63741,"The purpose of this project is to construct a 151 km power transmission line that runs from the Nam Ou (2), (5), (6) hydropower plants to substations in Phongsaly and Pakmong. The precise locational coordinates of Nam Ou 2 are 20.411698°N 102.472817°E (or east longitude of 102°26’59” and north latitude of 20°23’23”). The precise locational coordinates of Nam Ou 5 are 21.411349°N 102.344263°E. The precise locational coordinates of Nam Ou 6 are 21.411349°N 102.344263°E. More detailed locational information can be found at https://www.openstreetmap.org/search?query=20.411698%2C%20102.472817#map=16/20.4117/102.4728 https://www.openstreetmap.org/way/472968510 https://geohack.toolforge.org/geohack.php?pagename=Hydropower_in_the_Mekong_River_Basin&params=20.411698_N_102.472817_E_type:waterbody_region:LA&title=Nam+Ou+2+Dam https://geohack.toolforge.org/geohack.php?pagename=Hydropower_in_the_Mekong_River_Basin&params=21.411349_N_102.344263_E_type:waterbody_region:LA&title=Nam+Ou+5+Dam https://geohack.toolforge.org/geohack.php?pagename=Hydropower_in_the_Mekong_River_Basin&params=21.411349_N_102.344263_E_type:waterbody_region:LA&title=Nam+Ou+6+Dam (&para symbol stands for & para; and in order to access these pages, replace &para with & para - no space)","['https://www.openstreetmap.org/search?query=20.411698%2C%20102.472817#map=16/20.4117/102.4728', 'https://www.openstreetmap.org/way/472968510']"
64061,"The purpose of the project was to construct a 129 km, 230 kV power transmission line from a to-be-constructed 280MW (4x70MW) Upper Yeywa Hydropower Plant (exact locational coordinates: 22.2413452801704, 97.10127992329045) to the Shwesaryan (Shwe Sar Yan) substation (exact locational coordinates: 21.85798, 96.23105) in Patheingyi Township. More detailed locational information can be found at https://www.openstreetmap.org/search?query=22.24136514134033%2C%2097.10126919445456#map=16/22.2414/97.1013 and https://www.openstreetmap.org/way/292309088.","['https://www.openstreetmap.org/search?query=22.24136514134033%2C%2097.10126919445456#map=16/22.2414/97.1013', 'https://www.openstreetmap.org/way/292309088.']"
55801,"The purpose of this project was to build a primary school and kindergarten (crèche) in the town of Vista do Mar within Glacis district. The school caters to residents of Sorento, Vista do Mar, l’Ilot, Machabée, Carana and part of North East Point. More detailed locational information can be found at https://www.openstreetmap.org/search?query=Glacis%20School#map=12/-4.5751/55.4331 https://www.google.com/maps/place/Glacis+Primary+School/@-4.5751229,55.4330528,4z/data=!4m8!1m2!2m1!1sGlacis+School!3m4!1s0x22e0263b2692c185:0xaf02f6f955eadc4!8m2!3d-4.5751229!4d55.4330528.",['https://www.openstreetmap.org/search?query=Glacis%20School#map=12/-4.5751/55.4331']
41465,"The Pequiven Maritime Terminal is located at the Industrial and Petrochemical Complex José Antonio Anzoátegui (also known as the Complejo Criogénico José Antonio Anzoátegui) in Anzoátegui. More detailed locational information is available at https://www.baminternational.com/en/projects/pequiven-epc-marine-terminal-petrochemicals-jose-venezuela and https://www.baminternational.com/en/flexpaper/619581 and https://www.openstreetmap.org/search?query=Complejo%20Criog%C3%A9nico%20Jos%C3%A9%20Antonio%20Anzo%C3%A1tegui#map=14/10.0698/-64.8644 and https://www.google.com/maps/place/Industrial+and+Petrochemical+Complex+Jos%C3%A9+Antonio+Anzo%C3%A1tegui/@10.0710074,-64.9344833,12z/data=!4m5!3m4!1s0x8c2d10e0586a66fb:0x3aa938979ab6c4e9!8m2!3d10.0710074!4d-64.8644455",['https://www.openstreetmap.org/search?query=Complejo%20Criog%C3%A9nico%20Jos%C3%A9%20Antonio%20Anzo%C3%A1tegui#map=14/10.0698/-64.8644']
64417,"The purpose of the project was to construct a 21MW hydroelectric power plant — with two, 10.5MW power generation units (Unit 1 and Unit 2) — on the Chay River in Tan Duong commune and Thuong Ha commune, Bao Yen district, and Lao Cai province (exact locational coordinates are 22.303611, 104.453333).  More detailed locational information can be found at https://www.openstreetmap.org/search?query=22.303611%20%2C%20104.453333#map=17/22.30361/104.45333",['https://www.openstreetmap.org/search?query=22.303611%20%2C%20104.453333#map=17/22.30361/104.45333']
64184,"The Longa farm occupies 4,500 hectares of land in Longa town, 70 km away from Menongue, the capital city of Cuando Cubango Province. More detailed locational information can be found at https://www.openstreetmap.org/search?query=Fazenda%20Longa#map=16/-10.2333/14.1000.",['https://www.openstreetmap.org/search?query=Fazenda%20Longa#map=16/-10.2333/14.1000.']
35241,"This medical equipment was donated to Korle-Bu Teaching Hospital in Accra. More detailed locational information can be found at https://www.openstreetmap.org/search?query=Korle%20Bu%20Teaching%20Hospital#map=12/5.5374/-0.2274 and https://www.google.com/maps/place/Korle+Bu+Teaching+Hospital/@5.5367786,-0.226354,15z/data=!4m2!3m1!1s0x0:0x73b96e60d0bdae26?sa=X&ved=2ahUKEwiRyPrRo4XrAhW6gnIEHUsdD3gQ_BIwFXoECBkQCA.",['https://www.openstreetmap.org/search?query=Korle%20Bu%20Teaching%20Hospital#map=12/5.5374/-0.2274']
30086,"Bui Dam is located on the Black Volta river at the Bui Gorge, at the southern end of Bui National Park. More detailed locational information can be found at https://geohack.toolforge.org/geohack.php?pagename=Bui_Dam&params=8_16_42_N_2_14_9_W_type:landmark and https://www.google.com/maps/place/Bui+Dam,+Bagbiapi,+Ghana/@8.278333,-2.238027,17z/data=!3m1!4b1!4m5!3m4!1s0xfd03a3d00d354f3:0xa015cf1db236d776!8m2!3d8.278333!4d-2.235833 and https://www.openstreetmap.org/search?query=Bui%20Dam#map=12/8.2786/-2.2360.",['https://www.openstreetmap.org/search?query=Bui%20Dam#map=12/8.2786/-2.2360.']
30709,"Bui Dam is located on the Black Volta river at the Bui Gorge, at the southern end of Bui National Park. More detailed locational information can be found at https://geohack.toolforge.org/geohack.php?pagename=Bui_Dam&params=8_16_42_N_2_14_9_W_type:landmark and https://www.google.com/maps/place/Bui+Dam,+Bagbiapi,+Ghana/@8.278333,-2.238027,17z/data=!3m1!4b1!4m5!3m4!1s0xfd03a3d00d354f3:0xa015cf1db236d776!8m2!3d8.278333!4d-2.235833 and https://www.openstreetmap.org/search?query=Bui%20Dam#map=12/8.2786/-2.2360.",['https://www.openstreetmap.org/search?query=Bui%20Dam#map=12/8.2786/-2.2360.']
64699,"The purpose of the project was to acquire and launch a satellite (LAOSAT-1) — equipped with 14 C-band transponders and 8 Ku-band transponders — to supply and sell satellite radio, satellite television, and wireless broadband services. It also involved the construction of a satellite ground station on the north bank of the Mekong River with various facilities, including a Satellite Control Center, Studio and Recording Center, Equipment Room, Database Room, Office Area, Exhibition Hall, Canteen and Dormitory.  More detailed locational information about the ground station can be found nat https://www.openstreetmap.org/search?query=17.87035032241165%2C%20102.68374691534397#map=18/17.87035/102.68375",['https://www.openstreetmap.org/search?query=17.87035032241165%2C%20102.68374691534397#map=18/17.87035/102.68375']
64695,"The purpose of the project was to acquire and launch a satellite (LAOSAT-1) — equipped with 14 C-band transponders and 8 Ku-band transponders — to supply and sell satellite radio, satellite television, and wireless broadband services. It also involved the construction of a satellite ground station on the north bank of the Mekong River with various facilities, including a Satellite Control Center, Studio and Recording Center, Equipment Room, Database Room, Office Area, Exhibition Hall, Canteen and Dormitory.  More detailed locational information about the ground station can be found at https://www.openstreetmap.org/search?query=17.87035032241165%2C%20102.68374691534397#map=18/17.87035/102.68375",['https://www.openstreetmap.org/search?query=17.87035032241165%2C%20102.68374691534397#map=18/17.87035/102.68375']
64269,"The purpose of the project was to build a mine in Thakhek district and Khammouane Province with the capacity to produce 500,000 tons of potassium chloride each year. More detailed locational information can be found at https://www.openstreetmap.org/search?query=17.309659331059375%2C%20104.86004199752402#map=16/17.3097/104.8600",['https://www.openstreetmap.org/search?query=17.309659331059375%2C%20104.86004199752402#map=16/17.3097/104.8600']
41578,Hardap Inland Aquaculture Center is located in the town on Hardap. More detailed locational information can be found at https://www.mindat.org/feature-11593266.html and https://mapcarta.com/35532210 and https://www.openstreetmap.org/search?query=Hardap%20Inland%20#map=12/-24.4941/17.8628.,['https://www.openstreetmap.org/search?query=Hardap%20Inland%20#map=12/-24.4941/17.8628.']
66520,"This project involves the construction of the Pobeda, Cherganovo, Kolarovo and Karlovo Solar Power Plants. Pobeda Solar Park is a 50.6 MW photovoltaic (PV) plant (or Фотоволтаична електростанция Победа) in the town of Pobeda with Pleven Province. Its locational coordinates are 43°31'11'N   24°32'43”E. Cherganovo Solar Park is a 29.3MW photovoltaic (PV) plant  in the town of Cherganovo. Its locational coordinates are 29.3MW 42°35'15'N   25°29’8”E. Kolarovo Solar Park is a 5.88MW photovoltaic (PV) plant  in the village of Kolarovo. Karlovo Solar Park is a 4.89MW photovoltaic (PV) plant  in the town of Kolarovo. More detailed locational information can be found at https://www.openstreetmap.org/way/469655230#map=15/43.5199/24.5454 and https://www.openstreetmap.org/search?query=42%C2%B035%2715%22N%20%C2%A0%2025%C2%B029%278%22E#map=16/42.5875/25.4856 and https://www.openstreetmap.org/node/273816129 and https://www.openstreetmap.org/node/273816129.","['https://www.openstreetmap.org/way/469655230#map=15/43.5199/24.5454', 'https://www.openstreetmap.org/search?query=42%C2%B035%2715%22N%20%C2%A0%2025%C2%B029%278%22E#map=16/42.5875/25.4856', 'https://www.openstreetmap.org/node/273816129', 'https://www.openstreetmap.org/node/273816129.']"
73415,"The 1.28 MW Ruvyironza Hydroelectric Power Plant is located in Gitega Province and the 0.85MW Gikonge Hydroelectric Power Plant is located in Muramvya Province. The 8MW Mugere Hydroelectric Power Plant is located in Kabezi commune within rural Bujumbura province along the Mugere River. More detailed locational information can be found at https://www.openstreetmap.org/search?query=Kabezi#map=13/-3.5350/29.3452 https://www.google.com/maps/place/3%C2%B029'02.4%22S+29%C2%B020'02.4%22E/@-3.4837644,29.4036838,17z/data=!4m5!3m4!1s0x0:0x0!8m2!3d-3.484!4d29.334 https://www.adelphi.de/de/system/files/mediathek/bilder/av_burundi_volume_ii_-_version_electronique_1.pdf",['https://www.openstreetmap.org/search?query=Kabezi#map=13/-3.5350/29.3452']
35239,"The second medical team was stationed at Korle-Bu Teaching Hospital in Accra. More detailed locational information can be found at https://www.openstreetmap.org/search?query=Korle%20Bu%20Teaching%20Hospital#map=12/5.5374/-0.2274 and https://www.google.com/maps/place/Korle+Bu+Teaching+Hospital/@5.5367786,-0.226354,15z/data=!4m2!3m1!1s0x0:0x73b96e60d0bdae26?sa=X&ved=2ahUKEwiRyPrRo4XrAhW6gnIEHUsdD3gQ_BIwFXoECBkQCA.",['https://www.openstreetmap.org/search?query=Korle%20Bu%20Teaching%20Hospital#map=12/5.5374/-0.2274']
32345,"This medical equipment was donated to Korle-Bu Teaching Hospital in Accra. More detailed locational information can be found at https://www.openstreetmap.org/search?query=Korle%20Bu%20Teaching%20Hospital#map=12/5.5374/-0.2274 and https://www.google.com/maps/place/Korle+Bu+Teaching+Hospital/@5.5367786,-0.226354,15z/data=!4m2!3m1!1s0x0:0x73b96e60d0bdae26?sa=X&ved=2ahUKEwiRyPrRo4XrAhW6gnIEHUsdD3gQ_BIwFXoECBkQCA.",['https://www.openstreetmap.org/search?query=Korle%20Bu%20Teaching%20Hospital#map=12/5.5374/-0.2274']
